   0.00000000       0.00000000    
   6.28318563E-02  0.125333235    
  0.125663713      0.248689890    
  0.188495576      0.368124574    
  0.251327425      0.481753707    
  0.314159274      0.587785304    
  0.376991153      0.684547126    
  0.439823002      0.770513296    
  0.502654850      0.844327986    
  0.565486729      0.904827178    
  0.628318548      0.951056540    
  0.691150427      0.982287347    
  0.753982306      0.998026669    
  0.816814125      0.998026729    
  0.879646003      0.982287228    
  0.942477822      0.951056540    
   1.00530970      0.904826939    
   1.06814158      0.844327867    
   1.13097346      0.770513117    
   1.19380522      0.684547067    
   1.25663710      0.587785244    
   1.31946898      0.481753558    
   1.38230085      0.368124396    
   1.44513273      0.248689651    
   1.50796461      0.125332952    
   1.57079637      -8.74227766E-08
   1.63362825     -0.125333369    
   1.69646013     -0.248690054    
   1.75929201     -0.368124783    
   1.82212389     -0.481753916    
   1.88495564     -0.587785304    
   1.94778752     -0.684547246    
   2.01061940     -0.770513356    
   2.07345128     -0.844328046    
   2.13628316     -0.904827178    
   2.19911504     -0.951056659    
   2.26194692     -0.982287347    
   2.32477880     -0.998026669    
   2.38761044     -0.998026669    
   2.45044231     -0.982287228    
   2.51327419     -0.951056480    
   2.57610607     -0.904827058    
   2.63893795     -0.844327748    
   2.70176983     -0.770513058    
   2.76460171     -0.684546888    
   2.82743359     -0.587784946    
   2.89026546     -0.481753290    
   2.95309734     -0.368124098    
   3.01592922     -0.248689368    
   3.07876086     -0.125333115    
   3.14159274       1.74845553E-07
   3.20442462      0.125333458    
   3.26725650      0.248690143    
   3.33008838      0.368124872    
   3.39292026      0.481754005    
   3.45575213      0.587785602    
   3.51858401      0.684547424    
   3.58141589      0.770513535    
   3.64424777      0.844328225    
   3.70707941      0.904827118    
   3.76991129      0.951056659    
   3.83274317      0.982287347    
   3.89557505      0.998026788    
   3.95840693      0.998026669    
   4.02123880      0.982287109    
   4.08407068      0.951056361    
   4.14690256      0.904826820    
   4.20973444      0.844327688    
   4.27256632      0.770512819    
   4.33539820      0.684546649    
   4.39823008      0.587784648    
   4.46106195      0.481753021    
   4.52389383      0.368123800    
   4.58672571      0.248689055    
   4.64955759      0.125332311    
   4.71238899      -2.38497613E-08
   4.77522087     -0.125333309    
   4.83805275     -0.248690009    
   4.90088463     -0.368124723    
   4.96371651     -0.481753856    
   5.02654839     -0.587785482    
   5.08938026     -0.684547305    
   5.15221214     -0.770513535    
   5.21504402     -0.844328165    
   5.27787590     -0.904827237    
   5.34070778     -0.951056659    
   5.40353966     -0.982287407    
   5.46637154     -0.998026788    
   5.52920341     -0.998026669    
   5.59203529     -0.982287109    
   5.65486717     -0.951056302    
   5.71769905     -0.904826701    
   5.78053093     -0.844327450    
   5.84336281     -0.770512640    
   5.90619469     -0.684546411    
   5.96902657     -0.587784410    
   6.03185844     -0.481752694    
   6.09468985     -0.368124396    
   6.15752172     -0.248689651    
   6.22035360     -0.125332937    
   6.28318548       3.49691106E-07
